INFO 2024-05-27 13:25:42,914 basehttp 7476 8764 "GET /manager_dashboard/ HTTP/1.1" 200 14293
INFO 2024-05-27 13:25:45,081 basehttp 7476 8764 "GET /admin_dashboard/ HTTP/1.1" 200 29466
INFO 2024-05-27 13:25:45,128 views 7476 8764 Project data retrieved
INFO 2024-05-27 13:25:45,130 basehttp 7476 8764 "GET /api/projects/ HTTP/1.1" 200 1434
INFO 2024-05-27 13:25:45,132 views 7476 15768 Employee data retrieved
INFO 2024-05-27 13:25:45,132 basehttp 7476 15768 "GET /api/employees/ HTTP/1.1" 200 1325
INFO 2024-05-27 13:25:47,028 views 7476 15768 Request data retrieved
INFO 2024-05-27 13:25:47,029 basehttp 7476 15768 "GET /api/requests/ HTTP/1.1" 200 292
INFO 2024-05-27 13:26:23,370 views 7476 15768 Request 78 approved and EmployeeProject records created
INFO 2024-05-27 13:26:23,370 basehttp 7476 15768 "POST /api/requests/78/approve/ HTTP/1.1" 200 67
INFO 2024-05-27 13:26:25,555 views 7476 8764 Request data retrieved
INFO 2024-05-27 13:26:25,555 basehttp 7476 8764 "GET /api/requests/ HTTP/1.1" 200 293
WARNING 2024-05-27 13:26:25,566 log 7476 15768 Not Found: /api/requests/78/employees/
WARNING 2024-05-27 13:26:25,567 basehttp 7476 15768 "GET /api/requests/78/employees/ HTTP/1.1" 404 5528
INFO 2024-05-27 13:26:28,566 views 7476 15768 Request data retrieved
INFO 2024-05-27 13:26:28,566 basehttp 7476 15768 "GET /api/requests/ HTTP/1.1" 200 293
INFO 2024-05-27 13:26:47,263 views 7476 15768 Employee data retrieved
INFO 2024-05-27 13:26:47,264 basehttp 7476 15768 "GET /api/employees/ HTTP/1.1" 200 1325
INFO 2024-05-27 13:27:58,318 views 7476 15768 Request data retrieved
INFO 2024-05-27 13:27:58,318 basehttp 7476 15768 "GET /api/requests/ HTTP/1.1" 200 293
INFO 2024-05-27 13:28:00,235 views 7476 15768 Project data retrieved
INFO 2024-05-27 13:28:00,235 basehttp 7476 15768 "GET /api/projects/ HTTP/1.1" 200 1434
INFO 2024-05-27 13:28:00,618 views 7476 15768 Employee data retrieved
INFO 2024-05-27 13:28:00,618 basehttp 7476 15768 "GET /api/employees/ HTTP/1.1" 200 1325
INFO 2024-05-27 13:28:00,969 views 7476 15768 Project data retrieved
INFO 2024-05-27 13:28:00,969 basehttp 7476 15768 "GET /api/projects/ HTTP/1.1" 200 1434
INFO 2024-05-27 13:28:02,233 views 7476 15768 Request data retrieved
INFO 2024-05-27 13:28:02,233 basehttp 7476 15768 "GET /api/requests/ HTTP/1.1" 200 293
INFO 2024-05-27 13:28:17,013 views 7476 15768 Request data retrieved
INFO 2024-05-27 13:28:17,013 basehttp 7476 15768 "GET /api/requests/ HTTP/1.1" 200 293
INFO 2024-05-27 13:28:22,140 views 7476 15768 Project 1 assigned to employee 1 successfully
INFO 2024-05-27 13:28:22,140 basehttp 7476 15768 "POST /assign_project/ HTTP/1.1" 200 74
INFO 2024-05-27 13:28:47,520 views 7476 15768 Employee data retrieved
INFO 2024-05-27 13:28:47,520 basehttp 7476 15768 "GET /api/employees/ HTTP/1.1" 200 1325
INFO 2024-05-27 13:28:47,920 views 7476 15768 Project data retrieved
INFO 2024-05-27 13:28:47,920 basehttp 7476 15768 "GET /api/projects/ HTTP/1.1" 200 1434
INFO 2024-05-27 13:28:56,633 views 7476 15768 Request data retrieved
INFO 2024-05-27 13:28:56,633 basehttp 7476 15768 "GET /api/requests/ HTTP/1.1" 200 293
INFO 2024-05-27 13:29:01,197 views 7476 15768 Request data retrieved
INFO 2024-05-27 13:29:01,198 basehttp 7476 15768 "GET /api/requests/ HTTP/1.1" 200 293
INFO 2024-05-27 13:29:11,102 views 7476 15768 Employee data retrieved
INFO 2024-05-27 13:29:11,102 basehttp 7476 15768 "GET /api/employees/ HTTP/1.1" 200 1325
INFO 2024-05-27 13:29:11,530 views 7476 15768 Project data retrieved
INFO 2024-05-27 13:29:11,530 basehttp 7476 15768 "GET /api/projects/ HTTP/1.1" 200 1434
INFO 2024-05-27 13:29:13,212 views 7476 15768 Request data retrieved
INFO 2024-05-27 13:29:13,213 basehttp 7476 15768 "GET /api/requests/ HTTP/1.1" 200 293
INFO 2024-05-27 13:29:17,460 views 7476 15768 Employee data retrieved
INFO 2024-05-27 13:29:17,460 basehttp 7476 15768 "GET /api/employees/ HTTP/1.1" 200 1325
INFO 2024-05-27 13:29:18,176 views 7476 15768 Request data retrieved
INFO 2024-05-27 13:29:18,176 basehttp 7476 15768 "GET /api/requests/ HTTP/1.1" 200 293
INFO 2024-05-27 13:29:46,325 views 7476 15768 Home view accessed
INFO 2024-05-27 13:29:46,325 basehttp 7476 15768 "GET / HTTP/1.1" 200 2647
INFO 2024-05-27 13:29:56,466 basehttp 7476 15768 "GET /login/ HTTP/1.1" 200 2000
INFO 2024-05-27 13:30:03,044 views 7476 15768 User akash_singh logged in successfully
INFO 2024-05-27 13:30:03,044 basehttp 7476 15768 "POST /login/ HTTP/1.1" 302 0
INFO 2024-05-27 13:30:03,074 basehttp 7476 15768 "GET /manager_dashboard/ HTTP/1.1" 200 14026
INFO 2024-05-27 13:30:04,443 views 7476 15768 Request data retrieved
INFO 2024-05-27 13:30:04,443 basehttp 7476 15768 "GET /api/requests/ HTTP/1.1" 200 293
INFO 2024-05-27 13:30:11,257 views 7476 15768 Filtered employee data retrieved
INFO 2024-05-27 13:30:11,257 basehttp 7476 15768 "GET /api/filter_employees/?skills=&unassigned=true HTTP/1.1" 200 2
INFO 2024-05-27 13:30:21,685 views 7476 15768 Request data retrieved
INFO 2024-05-27 13:30:21,688 basehttp 7476 15768 "GET /api/requests/ HTTP/1.1" 200 293
INFO 2024-05-27 13:30:45,289 views 7476 15768 Project unassigned from employee 1 successfully
INFO 2024-05-27 13:30:45,290 basehttp 7476 15768 "POST /unassign_project/ HTTP/1.1" 200 78
INFO 2024-05-27 13:31:03,862 basehttp 7476 15768 "GET /manager_dashboard/ HTTP/1.1" 200 14159
INFO 2024-05-27 13:31:05,056 views 7476 15768 Request data retrieved
INFO 2024-05-27 13:31:05,056 basehttp 7476 15768 "GET /api/requests/ HTTP/1.1" 200 293
INFO 2024-05-27 13:31:16,585 views 7476 15768 Project data retrieved
INFO 2024-05-27 13:31:16,585 basehttp 7476 15768 "GET /api/projects/ HTTP/1.1" 200 1434
INFO 2024-05-27 13:31:20,351 views 7476 15768 Request data retrieved
INFO 2024-05-27 13:31:20,351 basehttp 7476 15768 "GET /api/requests/ HTTP/1.1" 200 293
INFO 2024-05-27 13:31:25,432 views 7476 15768 Request form submitted and saved successfully
INFO 2024-05-27 13:31:25,432 basehttp 7476 15768 "POST /api/request_employees/ HTTP/1.1" 302 0
INFO 2024-05-27 13:31:25,449 basehttp 7476 15768 "GET /manager_dashboard/ HTTP/1.1" 200 14159
INFO 2024-05-27 13:31:28,045 views 7476 15768 Request data retrieved
INFO 2024-05-27 13:31:28,045 basehttp 7476 15768 "GET /api/requests/ HTTP/1.1" 200 442
WARNING 2024-05-27 13:31:29,868 log 7476 15768 Forbidden (CSRF token missing or incorrect.): /api/requests/79/reject/
WARNING 2024-05-27 13:31:29,869 basehttp 7476 15768 "POST /api/requests/79/reject/ HTTP/1.1" 403 2513
WARNING 2024-05-27 13:31:33,964 log 7476 15768 Forbidden (CSRF token missing or incorrect.): /api/requests/79/reject/
WARNING 2024-05-27 13:31:33,964 basehttp 7476 15768 "POST /api/requests/79/reject/ HTTP/1.1" 403 2513
WARNING 2024-05-27 13:31:35,460 log 7476 15768 Forbidden (CSRF token missing or incorrect.): /api/requests/79/reject/
WARNING 2024-05-27 13:31:35,461 basehttp 7476 15768 "POST /api/requests/79/reject/ HTTP/1.1" 403 2513
WARNING 2024-05-27 13:31:35,679 log 7476 15768 Forbidden (CSRF token missing or incorrect.): /api/requests/79/reject/
WARNING 2024-05-27 13:31:35,679 basehttp 7476 15768 "POST /api/requests/79/reject/ HTTP/1.1" 403 2513
INFO 2024-05-27 13:31:36,546 basehttp 7476 15768 "GET /admin_dashboard/ HTTP/1.1" 200 29466
INFO 2024-05-27 13:31:36,591 views 7476 15768 Project data retrieved
INFO 2024-05-27 13:31:36,592 basehttp 7476 15768 "GET /api/projects/ HTTP/1.1" 200 1434
INFO 2024-05-27 13:31:36,594 views 7476 10232 Employee data retrieved
INFO 2024-05-27 13:31:36,595 basehttp 7476 10232 "GET /api/employees/ HTTP/1.1" 200 1325
INFO 2024-05-27 13:31:37,928 views 7476 10232 Request data retrieved
INFO 2024-05-27 13:31:37,928 basehttp 7476 10232 "GET /api/requests/ HTTP/1.1" 200 442
INFO 2024-05-27 13:31:39,240 views 7476 10232 Request 79 rejected successfully
INFO 2024-05-27 13:31:39,240 basehttp 7476 10232 "POST /api/requests/79/reject/ HTTP/1.1" 200 45
INFO 2024-05-27 13:31:40,598 views 7476 10232 Request data retrieved
INFO 2024-05-27 13:31:40,598 basehttp 7476 10232 "GET /api/requests/ HTTP/1.1" 200 443
INFO 2024-05-27 13:31:42,194 views 7476 10232 Request data retrieved
INFO 2024-05-27 13:31:42,194 basehttp 7476 10232 "GET /api/requests/ HTTP/1.1" 200 443
INFO 2024-05-27 13:31:43,742 basehttp 7476 10232 "GET /manager_dashboard/ HTTP/1.1" 200 14159
INFO 2024-05-27 13:31:45,276 views 7476 10232 Request data retrieved
INFO 2024-05-27 13:31:45,276 basehttp 7476 10232 "GET /api/requests/ HTTP/1.1" 200 443
INFO 2024-05-27 13:31:54,722 views 7476 10232 Filtered employee data retrieved
INFO 2024-05-27 13:31:54,722 basehttp 7476 10232 "GET /api/filter_employees/?skills=&unassigned=true HTTP/1.1" 200 146
INFO 2024-05-27 13:32:03,020 views 7476 10232 Filtered employee data retrieved
INFO 2024-05-27 13:32:03,020 basehttp 7476 10232 "GET /api/filter_employees/?skills=&unassigned=true HTTP/1.1" 200 146
INFO 2024-05-27 13:32:05,819 views 7476 10232 Request data retrieved
INFO 2024-05-27 13:32:05,819 basehttp 7476 10232 "GET /api/requests/ HTTP/1.1" 200 443
INFO 2024-05-27 13:32:15,576 views 7476 10232 Employee data retrieved
INFO 2024-05-27 13:32:15,576 basehttp 7476 10232 "GET /api/employees/ HTTP/1.1" 200 1325
INFO 2024-05-27 13:32:36,995 views 7476 10232 Employee 21 deleted successfully
